checkpoint_sentences,sentence_index,retrieval_mode,recall_step,expected_word,decoded_word,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,advance_success,timed_overlap_of_selected_word,column_overlap_of_selected_word,number_of_ranked_candidates,top_5_candidates,stopped_reason,previous_active_cell_count,previous_winner_count,burst_cell_count
100,77,neural,3,lot,girl,73,73,73,True,5,5,50,"[{""word"": ""girl"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""queen"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""once"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""challenge"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Mrs."", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,36,36,0
100,77,neural,4,of,his,88,88,88,True,5,5,39,"[{""word"": ""his"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""rubbed"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""parents"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""plum"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""dared"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,73,73,0
100,78,neural,1,that,that,62,62,62,True,9,9,39,"[{""word"": ""that"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""look"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""leafy"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""seen"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""pile"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,0
100,78,neural,2,bought,teeth,93,93,93,True,2,4,40,"[{""word"": ""teeth"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""opening"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""whitest"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""At"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""told"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,62,62,0
100,78,neural,3,me,them,89,89,89,True,2,4,26,"[{""word"": ""them"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""1715"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""should"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""this"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""try"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,93,93,0
100,78,neural,4,",",want,86,86,86,True,2,3,43,"[{""word"": ""want"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""that"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""snuff-box"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": "","", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""much"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,89,89,0
100,79,neural,1,the,Puck,56,56,56,True,6,6,45,"[{""word"": ""Puck"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""they"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""jealousy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""deep"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""ride"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,46,10,0
100,79,neural,2,prince,very,74,74,74,True,3,4,43,"[{""word"": ""very"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""Don"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""just"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""splendid"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""what"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,56,56,0
100,79,neural,3,",",have,88,88,88,True,1,3,42,"[{""word"": ""have"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""remembering"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""long"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""anything"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""bronze-colored"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,74,74,0
100,79,neural,4,who,he,85,85,85,True,3,3,46,"[{""word"": ""he"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""parents"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""brave"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""wind"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""Abraham"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,88,88,0
100,80,neural,1,fry,fry,44,44,44,True,8,8,41,"[{""word"": ""fry"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""dear"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""pictures"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""treat"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""She"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,19,10,0
100,80,neural,2,fish,at,45,45,45,True,6,6,46,"[{""word"": ""at"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""bought"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""fish"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""when"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""heart"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,44,44,0
100,80,neural,3,on,Arts,54,54,54,True,4,4,48,"[{""word"": ""Arts"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""once"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""spoke"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Nay"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""think"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,45,45,0
100,80,neural,4,my,and,74,74,74,True,4,5,40,"[{""word"": ""and"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""last"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""too"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""let"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""over"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,54,54,0
100,81,neural,1,face,face,9,9,9,True,9,9,30,"[{""word"": ""face"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""good"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""away"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""order"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""more"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,10,10,0
100,81,neural,2,for,for,10,10,10,True,9,9,41,"[{""word"": ""for"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""has"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""heated"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""about"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""bearing"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,9,9,0
100,81,neural,3,a,a,9,9,9,True,9,9,37,"[{""word"": ""a"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""her"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""remorsefully"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""bear"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""oh"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,10,10,0
100,81,neural,4,moment,moment,14,14,14,True,7,7,36,"[{""word"": ""moment"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""Happy"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""pardon"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""beauty"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""wonder"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,9,9,0
100,82,neural,1,queen,queen,76,76,76,True,6,6,43,"[{""word"": ""queen"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""axe"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""grass"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Millie"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Bull"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,0
100,82,neural,2,",",.,92,92,92,True,5,5,48,"[{""word"": ""."", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""To"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""only"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""humanity"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Spirit"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,76,76,0
100,82,neural,3,bringing,let,91,91,91,True,4,4,45,"[{""word"": ""let"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""such"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""wonder"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""finish"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""The"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,92,92,0
100,82,neural,4,forward,a,90,90,90,True,2,2,36,"[{""word"": ""a"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""axe"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""desert"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""companioned"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": "","", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,91,0
100,83,neural,1,for,for,40,40,40,True,5,5,52,"[{""word"": ""for"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""drunk"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""men"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""He"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""back"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,0
100,83,neural,2,an,Oh,46,46,46,True,2,3,37,"[{""word"": ""Oh"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""an"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""deny"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""need"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""poor"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,40,40,0
100,83,neural,3,excuse,Nay,58,58,58,True,2,2,42,"[{""word"": ""Nay"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""tasted"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Janet"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""tracks"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""n't"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,46,0
100,83,neural,4,to,to,78,78,78,True,4,4,43,"[{""word"": ""to"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""should"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""bear"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Dear"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Nay"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,58,58,0
100,84,neural,1,that,that,53,53,53,True,5,6,36,"[{""word"": ""that"", ""timed_overlap"": 5, ""column_overlap"": 6}, {""word"": ""look"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""To"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""pile"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""pulled"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,0
100,84,neural,2,night,night,79,79,79,True,7,7,41,"[{""word"": ""night"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""desert"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""pudding"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""lord"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""men"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,53,53,0
100,84,neural,3,companioned,promise,93,93,93,True,2,2,46,"[{""word"": ""promise"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""At"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""dares"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""been"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""for"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,79,79,0
100,84,neural,4,by,will,84,84,84,True,3,3,40,"[{""word"": ""will"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""shook"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""a"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pictures"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Bowser"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,93,93,0
100,85,neural,1,are,are,49,49,49,True,7,7,42,"[{""word"": ""are"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""she"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Abraham"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""thou"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""tried"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,0
100,85,neural,2,Happy,wilt,59,59,59,True,4,5,49,"[{""word"": ""wilt"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""Happy"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""price"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""had"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""he"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,49,49,0
100,85,neural,3,Jack,such,70,70,70,True,7,7,39,"[{""word"": ""such"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""Cecily"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""should"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""before"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""three"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,59,59,0
100,85,neural,4,Squirrel,Squirrel,73,73,73,True,4,4,43,"[{""word"": ""Squirrel"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""snuff-box"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""salt"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""If"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""pudding"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,70,70,0
100,86,neural,1,the,look,40,40,40,True,4,4,43,"[{""word"": ""look"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""the"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Kindly"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""that"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""thing"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,19,10,0
100,86,neural,2,whitest,for,57,57,57,True,5,5,48,"[{""word"": ""for"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""Pegasus"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""bearing"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""hearth"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""in"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,40,40,0
100,86,neural,3,of,him,80,80,80,True,4,4,37,"[{""word"": ""him"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""youth"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""that"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""of"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""promise"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,57,57,0
100,86,neural,4,skins,soft,90,90,90,True,2,3,46,"[{""word"": ""soft"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Puck"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""they"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""room"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""keep"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,80,80,0
100,87,neural,1,face,room,40,40,40,True,7,7,56,"[{""word"": ""room"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""some"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""If"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""torrents"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""been"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,28,10,0
100,87,neural,2,twitch,were,47,47,47,True,6,6,51,"[{""word"": ""were"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""months"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""twitch"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""much"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""poor"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,40,40,0
100,87,neural,3,mutinously,full,52,52,52,True,6,6,41,"[{""word"": ""full"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""not"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""present"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""n't"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""word"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,47,47,0
100,87,neural,4,whenever,good,83,83,83,True,3,3,50,"[{""word"": ""good"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""into"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""captain"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""And"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""could"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,52,52,0
100,88,neural,1,was,was,24,24,24,True,8,8,42,"[{""word"": ""was"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""does"", ""timed_overlap"": 4, ""column_overlap"": 6}, {""word"": ""Happy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""harm"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""snuff-box"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,19,10,0
100,88,neural,2,heated,heated,75,75,75,True,6,6,51,"[{""word"": ""heated"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""an"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""has"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""horses"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Emmy"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,24,24,0
100,88,neural,3,",",",",90,90,90,True,3,3,45,"[{""word"": "","", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""other"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""highness"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""window"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""amused"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,75,75,0
100,88,neural,4,and,to,80,80,80,True,2,3,48,"[{""word"": ""to"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""soft"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""beauty"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""who"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""man"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,90,90,0
100,89,neural,1,of,of,29,29,29,True,8,8,42,"[{""word"": ""of"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""wind"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""if"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""he"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""one"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,0
100,89,neural,2,grass,grass,29,29,29,True,4,4,47,"[{""word"": ""grass"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""over"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ca"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""minister"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""fire"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,29,29,0
100,89,neural,3,",",leafy,57,57,57,True,3,3,43,"[{""word"": ""leafy"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": "","", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""demons"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""this"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ruin"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,29,29,0
100,89,neural,4,and,and,66,66,66,True,3,3,50,"[{""word"": ""and"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""do"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""up"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""great"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Pegasus"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,57,57,0
100,90,neural,1,at,at,53,53,53,True,8,8,42,"[{""word"": ""at"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""very"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""when"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""he"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""alarm"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,0
100,90,neural,2,once,n't,68,68,68,True,2,3,41,"[{""word"": ""n't"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""'em"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""was"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""dares"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Don"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,53,53,0
100,90,neural,3,and,coming,86,86,86,True,1,3,40,"[{""word"": ""coming"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""visitors"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Frank"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""of"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""expect"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,68,68,0
100,90,neural,4,ride,to,83,83,83,True,2,3,45,"[{""word"": ""to"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""frightened"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""His"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""eggs"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""fire"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,86,86,0
100,91,neural,1,",",",",57,57,57,True,4,4,42,"[{""word"": "","", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""our"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Emmy"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,28,10,0
100,91,neural,2,and,distant,85,85,85,True,3,3,44,"[{""word"": ""distant"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""word"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": "";"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""said"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""snow"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,57,57,0
100,91,neural,3,you,has,89,89,89,True,2,3,41,"[{""word"": ""has"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""the"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""shook"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""knows"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""1715"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,85,85,0
100,91,neural,4,will,finish,71,71,71,True,3,3,40,"[{""word"": ""finish"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""prince"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""right"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""mutinously"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""very"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,89,89,0
100,92,neural,1,calmly,calmly,60,60,60,True,4,5,38,"[{""word"": ""calmly"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""world"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""was"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""sentence"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""thing"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,37,10,0
100,92,neural,2,",",",",86,86,86,True,5,5,45,"[{""word"": "","", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""cow"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""a"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""awful"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,60,60,0
100,92,neural,3,`,but,92,92,92,True,2,3,57,"[{""word"": ""but"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""anything"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Squirrel"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""pretence"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""stop"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,86,86,0
